"","Quin_gut_liver_cirrhosis_stage1_stage1","Quin_gut_liver_cirrhosis.1_stage1_stage1","Quin_gut_liver_cirrhosis.2_stage1_stage1","Quin_gut_liver_cirrhosis.3_stage1_stage1","Quin_gut_liver_cirrhosis.4_stage1_stage1","Quin_gut_liver_cirrhosis.5_stage1_stage1","Quin_gut_liver_cirrhosis.6_stage1_stage1","Quin_gut_liver_cirrhosis.7_stage1_stage1","Quin_gut_liver_cirrhosis.8_stage1_stage1","Quin_gut_liver_cirrhosis.9_stage1_stage1","Quin_gut_liver_cirrhosis.10_stage1_stage1","Quin_gut_liver_cirrhosis.11_stage1_stage1","Quin_gut_liver_cirrhosis.12_stage1_stage1","Quin_gut_liver_cirrhosis.13_stage1_stage1","Quin_gut_liver_cirrhosis.14_stage1_stage1","Quin_gut_liver_cirrhosis.15_stage1_stage1","Quin_gut_liver_cirrhosis.16_stage1_stage1","Quin_gut_liver_cirrhosis.17_stage1_stage1","Quin_gut_liver_cirrhosis.18_stage1_stage1","Quin_gut_liver_cirrhosis.19_stage1_stage1","Quin_gut_liver_cirrhosis.20_stage1_stage1","Quin_gut_liver_cirrhosis.21_stage1_stage1","Quin_gut_liver_cirrhosis.22_stage1_stage1","Quin_gut_liver_cirrhosis.23_stage1_stage1","Quin_gut_liver_cirrhosis.24_stage1_stage1","Quin_gut_liver_cirrhosis.25_stage1_stage1","Quin_gut_liver_cirrhosis.26_stage1_stage1","Quin_gut_liver_cirrhosis.27_stage1_stage1","Quin_gut_liver_cirrhosis.28_stage1_stage1","Quin_gut_liver_cirrhosis.29_stage1_stage1","Quin_gut_liver_cirrhosis.30_stage1_stage1","Quin_gut_liver_cirrhosis.31_stage1_stage1","Quin_gut_liver_cirrhosis.32_stage1_stage1","Quin_gut_liver_cirrhosis.33_stage1_stage1","Quin_gut_liver_cirrhosis.34_stage1_stage1","Quin_gut_liver_cirrhosis.35_stage1_stage1","Quin_gut_liver_cirrhosis.36_stage1_stage1","Quin_gut_liver_cirrhosis.37_stage1_stage1","Quin_gut_liver_cirrhosis.38_stage1_stage1","Quin_gut_liver_cirrhosis.39_stage1_stage1","Quin_gut_liver_cirrhosis.40_stage1_stage1","Quin_gut_liver_cirrhosis.41_stage1_stage1","Quin_gut_liver_cirrhosis.42_stage1_stage1","Quin_gut_liver_cirrhosis.43_stage1_stage1","Quin_gut_liver_cirrhosis.44_stage1_stage1","Quin_gut_liver_cirrhosis.45_stage1_stage1","Quin_gut_liver_cirrhosis.46_stage1_stage1","Quin_gut_liver_cirrhosis.47_stage1_stage1","Quin_gut_liver_cirrhosis.48_stage1_stage1","Quin_gut_liver_cirrhosis.49_stage1_stage1","Quin_gut_liver_cirrhosis.50_stage1_stage1","Quin_gut_liver_cirrhosis.51_stage1_stage1","Quin_gut_liver_cirrhosis.52_stage1_stage1","Quin_gut_liver_cirrhosis.53_stage1_stage1","Quin_gut_liver_cirrhosis.54_stage1","Quin_gut_liver_cirrhosis.55_stage1","Quin_gut_liver_cirrhosis.56_stage1","Quin_gut_liver_cirrhosis.57_stage1","Quin_gut_liver_cirrhosis.58_stage1","Quin_gut_liver_cirrhosis.59_stage1","Quin_gut_liver_cirrhosis.60_stage1","Quin_gut_liver_cirrhosis.61_stage1","Quin_gut_liver_cirrhosis.62_stage1","Quin_gut_liver_cirrhosis.63_stage1","Quin_gut_liver_cirrhosis.64_stage1","Quin_gut_liver_cirrhosis.65_stage1","Quin_gut_liver_cirrhosis.66_stage1","Quin_gut_liver_cirrhosis.67_stage1","Quin_gut_liver_cirrhosis.68_stage1","Quin_gut_liver_cirrhosis.69_stage1","Quin_gut_liver_cirrhosis.70_stage1","Quin_gut_liver_cirrhosis.71_stage1","Quin_gut_liver_cirrhosis.72_stage1","Quin_gut_liver_cirrhosis.73_stage1","Quin_gut_liver_cirrhosis.74_stage1","Quin_gut_liver_cirrhosis.75_stage1","Quin_gut_liver_cirrhosis.76_stage1","Quin_gut_liver_cirrhosis.77_stage1","Quin_gut_liver_cirrhosis.78_stage1","Quin_gut_liver_cirrhosis.79_stage1","Quin_gut_liver_cirrhosis.80_stage1","Quin_gut_liver_cirrhosis.81_stage1","Quin_gut_liver_cirrhosis.82_stage1","Quin_gut_liver_cirrhosis.83_stage1","Quin_gut_liver_cirrhosis.84_stage1","Quin_gut_liver_cirrhosis.85_stage1","Quin_gut_liver_cirrhosis.86_stage1","Quin_gut_liver_cirrhosis.87_stage1","Quin_gut_liver_cirrhosis.88_stage1","Quin_gut_liver_cirrhosis.89_stage1","Quin_gut_liver_cirrhosis.90_stage1","Quin_gut_liver_cirrhosis.91_stage1","Quin_gut_liver_cirrhosis.92_stage1","Quin_gut_liver_cirrhosis.93_stage1","Quin_gut_liver_cirrhosis.94_stage1","Quin_gut_liver_cirrhosis.95_stage1","Quin_gut_liver_cirrhosis.96_stage1","Quin_gut_liver_cirrhosis.97_stage1","Quin_gut_liver_cirrhosis.98_stage1","Quin_gut_liver_cirrhosis.99_stage1","Quin_gut_liver_cirrhosis.100_stage1","Quin_gut_liver_cirrhosis.101_stage1","Quin_gut_liver_cirrhosis.102_stage1","Quin_gut_liver_cirrhosis.103_stage1","Quin_gut_liver_cirrhosis.104_stage1","Quin_gut_liver_cirrhosis.105_stage1","Quin_gut_liver_cirrhosis.106_stage1","Quin_gut_liver_cirrhosis.107_stage1","Quin_gut_liver_cirrhosis.108_stage1","Quin_gut_liver_cirrhosis.109_stage1","Quin_gut_liver_cirrhosis.110_stage1","Quin_gut_liver_cirrhosis.111_stage1","Quin_gut_liver_cirrhosis.112_stage1","Quin_gut_liver_cirrhosis.113_stage1","Quin_gut_liver_cirrhosis.114_stage1","Quin_gut_liver_cirrhosis.115_stage1","Quin_gut_liver_cirrhosis.116_stage1","Quin_gut_liver_cirrhosis.117_stage1","Quin_gut_liver_cirrhosis.118_stage1","Quin_gut_liver_cirrhosis.119_stage1","Quin_gut_liver_cirrhosis.120_stage1","Quin_gut_liver_cirrhosis.121_stage1","Quin_gut_liver_cirrhosis.122_stage1","Quin_gut_liver_cirrhosis.123_stage1","Quin_gut_liver_cirrhosis.124_stage1","Quin_gut_liver_cirrhosis.125_stage1","Quin_gut_liver_cirrhosis.126_stage1","Quin_gut_liver_cirrhosis.127_stage1","Quin_gut_liver_cirrhosis.128_stage1","Quin_gut_liver_cirrhosis.129_stage1","Quin_gut_liver_cirrhosis.130_stage1","Quin_gut_liver_cirrhosis.131_stage1","Quin_gut_liver_cirrhosis.132_stage1","Quin_gut_liver_cirrhosis.133_stage1","Quin_gut_liver_cirrhosis.134_stage1","Quin_gut_liver_cirrhosis.135_stage1","Quin_gut_liver_cirrhosis.136_stage1","Quin_gut_liver_cirrhosis.137_stage1","Quin_gut_liver_cirrhosis.138_stage1","Quin_gut_liver_cirrhosis.139_stage1","Quin_gut_liver_cirrhosis.140_stage1","Quin_gut_liver_cirrhosis.141_stage1","Quin_gut_liver_cirrhosis.142_stage1","Quin_gut_liver_cirrhosis.143_stage1","Quin_gut_liver_cirrhosis.144_stage1","Quin_gut_liver_cirrhosis.145_stage1","Quin_gut_liver_cirrhosis.146_stage1","Quin_gut_liver_cirrhosis.147_stage1","Quin_gut_liver_cirrhosis.148_stage1","Quin_gut_liver_cirrhosis.149_stage1","Quin_gut_liver_cirrhosis.150_stage1","Quin_gut_liver_cirrhosis.151_stage1","Quin_gut_liver_cirrhosis.152_stage1","Quin_gut_liver_cirrhosis.153_stage1","Quin_gut_liver_cirrhosis.154_stage1","Quin_gut_liver_cirrhosis.155_stage1","Quin_gut_liver_cirrhosis.156_stage1","Quin_gut_liver_cirrhosis.157_stage1","Quin_gut_liver_cirrhosis.158_stage1","Quin_gut_liver_cirrhosis.159_stage1","Quin_gut_liver_cirrhosis.160_stage1","Quin_gut_liver_cirrhosis.161_stage1","Quin_gut_liver_cirrhosis.162_stage1","Quin_gut_liver_cirrhosis.163_stage1","Quin_gut_liver_cirrhosis.164_stage1","Quin_gut_liver_cirrhosis.165_stage1","Quin_gut_liver_cirrhosis.166_stage1","Quin_gut_liver_cirrhosis.167_stage1","Quin_gut_liver_cirrhosis.168_stage1","Quin_gut_liver_cirrhosis.169_stage1","Quin_gut_liver_cirrhosis.170_stage1","Quin_gut_liver_cirrhosis.171_stage1","Quin_gut_liver_cirrhosis.172_stage1","Quin_gut_liver_cirrhosis.173_stage1","Quin_gut_liver_cirrhosis.174_stage1","Quin_gut_liver_cirrhosis.175_stage1","Quin_gut_liver_cirrhosis.176_stage1","Quin_gut_liver_cirrhosis.177_stage1","Quin_gut_liver_cirrhosis_stage2_stage1","Quin_gut_liver_cirrhosis.1_stage2_stage1","Quin_gut_liver_cirrhosis.2_stage2_stage1","Quin_gut_liver_cirrhosis.3_stage2_stage1","Quin_gut_liver_cirrhosis.4_stage2_stage1","Quin_gut_liver_cirrhosis.5_stage2_stage1","Quin_gut_liver_cirrhosis.6_stage2_stage1","Quin_gut_liver_cirrhosis.7_stage2_stage1","Quin_gut_liver_cirrhosis.8_stage2_stage1","Quin_gut_liver_cirrhosis.9_stage2_stage1","Quin_gut_liver_cirrhosis.10_stage2_stage1","Quin_gut_liver_cirrhosis.11_stage2_stage1","Quin_gut_liver_cirrhosis.12_stage2_stage1","Quin_gut_liver_cirrhosis.13_stage2_stage1","Quin_gut_liver_cirrhosis.14_stage2_stage1","Quin_gut_liver_cirrhosis.15_stage2_stage1","Quin_gut_liver_cirrhosis.16_stage2_stage1","Quin_gut_liver_cirrhosis.17_stage2_stage1","Quin_gut_liver_cirrhosis.18_stage2_stage1","Quin_gut_liver_cirrhosis.19_stage2_stage1","Quin_gut_liver_cirrhosis.20_stage2_stage1","Quin_gut_liver_cirrhosis.21_stage2_stage1","Quin_gut_liver_cirrhosis.22_stage2_stage1","Quin_gut_liver_cirrhosis.23_stage2_stage1","Quin_gut_liver_cirrhosis.24_stage2_stage1","Quin_gut_liver_cirrhosis.25_stage2_stage1","Quin_gut_liver_cirrhosis.26_stage2_stage1","Quin_gut_liver_cirrhosis.27_stage2_stage1","Quin_gut_liver_cirrhosis.28_stage2_stage1","Quin_gut_liver_cirrhosis.29_stage2_stage1","Quin_gut_liver_cirrhosis.30_stage2_stage1","Quin_gut_liver_cirrhosis.31_stage2_stage1","Quin_gut_liver_cirrhosis.32_stage2_stage1","Quin_gut_liver_cirrhosis.33_stage2_stage1","Quin_gut_liver_cirrhosis.34_stage2_stage1","Quin_gut_liver_cirrhosis.35_stage2_stage1","Quin_gut_liver_cirrhosis.36_stage2_stage1","Quin_gut_liver_cirrhosis.37_stage2_stage1","Quin_gut_liver_cirrhosis.38_stage2_stage1","Quin_gut_liver_cirrhosis.39_stage2_stage1","Quin_gut_liver_cirrhosis.40_stage2_stage1","Quin_gut_liver_cirrhosis.41_stage2_stage1","Quin_gut_liver_cirrhosis.42_stage2_stage1","Quin_gut_liver_cirrhosis.43_stage2_stage1","Quin_gut_liver_cirrhosis.44_stage2_stage1","Quin_gut_liver_cirrhosis.45_stage2_stage1","Quin_gut_liver_cirrhosis.46_stage2_stage1","Quin_gut_liver_cirrhosis.47_stage2_stage1","Quin_gut_liver_cirrhosis.48_stage2_stage1","Quin_gut_liver_cirrhosis.49_stage2_stage1","Quin_gut_liver_cirrhosis.50_stage2_stage1","Quin_gut_liver_cirrhosis.51_stage2_stage1","Quin_gut_liver_cirrhosis.52_stage2_stage1","Quin_gut_liver_cirrhosis.53_stage2_stage1"
"k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82999883400023e-05,0,0,0,0.00359130071826014,0.00293059941388012,0,0.00533930106786021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000463100185240074,0,0,0,0,0,0,0,0,0,0,0.00392000274400192,0,0,0,0,0,0,0,0,0,0,0,0,0,9.86000493000247e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000390599921880016,0.000697599930240007,0,0,0,0,0,0,0,0,0.00272419972758003,0,0,0,0,0,0,0,0,0.0002959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540700324420195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024732990106804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179000035800007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133495946601621,0,0,0.0135650945739622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_unclassified",0,0,0,0,0,0,0,0,0.00395179881446036,0,0,0,0,0,0,0,0,0,0,0,7.89999842000032e-06,0,0,0,0.000668300133660027,0,0,0.00193550038710008,0,0,0,0,0,0,0,0,0,0,0,5.81999883600023e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12000106000053e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000528599947140005,0,0,0,0,0,0,0,0,9.55e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60000078000023e-05,0,0,0,0,0.00068519972592011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.04000180800036e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90999603600159e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175500017550002,0,0,0,0,0,0.000685500137100027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60000056000006e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.00101979969406009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14000102800021e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270820027082003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanocaldococcaceae|g__Methanocaldococcaceae_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.54999964500004e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0299979880008e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae|g__Granulicella|s__Granulicella_unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15999848800106e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157099984290002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_graevenitzii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31000013100001e-05,0,0,0,0,0,0,2.89999942000012e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80000144000043e-06,0,0,7.65999770200069e-05,0,0,0,0,0,0,1.30000013000001e-05,0,2.21999955600009e-05,6.27999937200006e-05,0,0,0,0,0,0,0.00010929996721001,0.0002131,0,7.79999922000008e-06,0,0,0,0,0,0,0,0,2.89000057800012e-05,0,0,0,8.74000611800428e-05,0,0,0,0,0,8.20000164000033e-06,0,0,0,0,0,0,3.94000118200035e-05,0,5.37e-05,9.80999705700088e-05,0,0,0.0003007,0,0,0,0,1.52999984700002e-05,0,0,9.39999718000085e-06,0,2.31999860800084e-05,0,4.82000144600043e-05,0,0,0,7.10999786700064e-05,2.26999954600009e-05,0,0,2.07999958400008e-05,0,0.000272499863750068,5.32999840100048e-05,0,0,0,0,0.000284000142000071,2.18999956200009e-05,0,0,0,0,2.76999806100136e-05,0,0,0,0,0,7.81000156200031e-05,0,0,0.000179600053880016,4.50000135000041e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.00105129978974004,0,0,0,0,0,0,0,1.36999972600005e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127199974560005,0,0,0.000317000063400013,0,0,0,0,0,0,4.26000127800038e-05,0,0,0,0,0,0,0,0,4.78999904200019e-05,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_naeslundii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001513,0,0,0,0,0,0,0,6.81999795400061e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16999891500054e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus",0,0,0,0,0,0,0,0,5.5699983290005e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000142600071300036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10000305000152e-06,0,0,0,2.85999914200026e-05,0,0,0,0,0,0,0,0,0,8.59999914000009e-06,1.69999983000002e-06,0.000160100048030014,0,0,0,2.8599979980014e-05,6.89999793000062e-06,0.0001344,0,0,0,0,0,0.000196999901500049,2.84e-05,1.67999966400007e-05,0,0,6.30000126000025e-06,0,0,0,7.9600055720039e-05,0,9.30000093000009e-06,0,0,0.0002155,0.000396300079260016,0,0,2.67999946400011e-05,3.50999894700032e-05,0,0,0.00010870003261001,0,3.81e-05,5.80999825700052e-05,0,0,7.86e-05,0,0,0,4.20000126000038e-06,0,0,0,0,8.47999660800136e-05,0.000449199730480162,0,0,0,0,0.000147299985270001,7.8199976540007e-05,0,0,0,5.0199989960002e-05,4.58000458000458e-05,4.86999756500122e-05,1.46999955900013e-05,1.34999946000022e-05,0,0,0.000163599918200041,5.84000292000146e-05,0,7.7900023370007e-05,0,0,0,1.89999867000093e-05,0,0,0,0,6.6599980020006e-05,0.000187100037420008,0,0,7.90000237000071e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000159599984040002,0.00270060054012011,0,0,0,0,8e-06,0,0,0,0,0,0,0,0,0,0,0.000176599964680007,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_oris",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79e-05,0,0,0,0,0,0,0,9.24999722500083e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,5.39999730000135e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_HPA0247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233120046624009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
